,acc,loss,lr,val_acc,val_loss
0,0.768604167013,0.697876797777,0.0010000000475,0.968571416821,0.586356760377
1,0.948528966187,0.174495893841,0.0010000000475,0.97154760873,0.145990708926
2,0.962761820046,0.12698729874,0.0010000000475,0.984880945157,0.0861277603269
3,0.970370580631,0.100860416235,0.0010000000475,0.988214280293,0.081323078178
4,0.97159394887,0.0945533997091,0.0010000000475,0.985595231425,0.0775113144202
5,0.976666458038,0.0796919198127,0.0010000000475,0.98976189988,0.0569057729738
6,0.977919665791,0.0747518190969,0.0010000000475,0.989523804727,0.0562711869003
7,0.98075430276,0.0665413423948,0.0010000000475,0.987499994848,0.0743803837421
8,0.980843817479,0.0648610724132,0.0010000000475,0.986190469606,0.0675095883327
9,0.981977672681,0.0642864540754,0.0010000000475,0.990833328962,0.0597703115429
10,0.982766837493,0.0586284007961,0.0010000000475,0.990476186134,0.0483623415786
11,0.982949108298,0.0571949745459,0.0010000000475,0.989642852204,0.0476516457915
12,0.984185705871,0.0545626552088,0.0010000000475,0.991666662693,0.0387718779399
13,0.983320395898,0.0548501846369,0.0010000000475,0.991904758045,0.0465848739421
14,0.985588105711,0.0478197673452,0.0010000000475,0.991785710369,0.0380518936905
15,0.985617943849,0.0480330530458,0.0010000000475,0.990238090782,0.0420705777296
16,0.986165765616,0.0472624962651,0.0010000000475,0.992976187127,0.0554618915849
17,0.987219296364,0.0432982518498,0.0010000000475,0.991904758045,0.0436072050077
18,0.986453416186,0.0453834891431,0.0010000000475,0.991309519864,0.0448140644386
19,0.987796139075,0.0442064270455,0.0010000000475,0.991904758045,0.0417502877566
20,0.988601772926,0.0401186604438,0.0010000000475,0.992619044298,0.0354853693895
21,0.990451746997,0.0332121402984,0.000500000023749,0.994404759237,0.0329999324463
22,0.991078351103,0.029143304518,0.000500000023749,0.994642854588,0.0273955848409
23,0.99069045328,0.0297432566071,0.000500000023749,0.992857139451,0.0303884339667
24,0.99135360351,0.0296644571381,0.000500000023749,0.993809520858,0.0305862438568
25,0.991668653457,0.029033994992,0.000500000023749,0.993214282479,0.0366320056728
26,0.991675116875,0.0288242086583,0.000500000023749,0.993928568533,0.0283191270727
27,0.992540427308,0.024144501839,0.000250000011874,0.994761902264,0.030671350777
28,0.992808971967,0.0241108085162,0.000250000011874,0.994285711561,0.0261951536289
29,0.993644444066,0.0211031069401,0.000250000011874,0.994761902264,0.0232306502111
30,0.993733958938,0.0205405628121,0.000250000011874,0.995119045292,0.0237814827072
31,0.993435576031,0.0210248751624,0.000250000011874,0.995238092967,0.0256404919738
32,0.993495252591,0.0214163378465,0.000250000011874,0.994999997616,0.0251789876202
33,0.993435576073,0.0208945711596,0.000250000011874,0.995119045292,0.0265177411879
34,0.993525090903,0.0204154983142,0.000250000011874,0.994047621318,0.0263693108789
35,0.993942827017,0.0193709017533,0.000250000011874,0.99488094994,0.0242689578675
36,0.994479916208,0.0175880074104,0.000125000005937,0.994999997616,0.0249991143414
37,0.993883150435,0.0189264453704,0.000125000005937,0.995119045292,0.0256535954522
38,0.993942826974,0.0200176338263,0.000125000005937,0.99488094994,0.0250731213447
39,0.995166196938,0.0152310396514,6.25000029686e-05,0.994642854588,0.0233736661758
40,0.995464579803,0.0155114570899,6.25000029686e-05,0.994404759237,0.0244389914842
41,0.995106520357,0.0157293575195,6.25000029686e-05,0.994523806913,0.0230694045391
42,0.995434741512,0.0146666309534,3.12500014843e-05,0.995119045292,0.0223238855466
43,0.995110313709,0.015723547164,3.12500014843e-05,0.995357140643,0.0220071010023
44,0.995879118914,0.0143815891341,3.12500014843e-05,0.995238092967,0.0220524962663
45,0.994509754498,0.0167076450884,3.12500014843e-05,0.995238092967,0.0223081731384
46,0.995583933009,0.0152574923837,3.12500014843e-05,0.994999997616,0.0227086136624
47,0.995285550058,0.0150566158657,3.12500014843e-05,0.995119045292,0.0217997663079
48,0.995375064973,0.0162549856445,1.56250007421e-05,0.995238092967,0.021904878901
49,0.995583932966,0.015011916398,1.56250007421e-05,0.995119045292,0.0219710254983
50,0.995315388349,0.0154014843874,1.56250007421e-05,0.995119045292,0.0223780000012
51,0.995497910793,0.0150987606465,9.99999974738e-06,0.995238092967,0.0227711388725
52,0.995550642886,0.015967583778,9.99999974738e-06,0.995238092967,0.0224143999903
53,0.995464579846,0.0127806173734,9.99999974738e-06,0.995119045292,0.0222611386584
54,0.995792801002,0.0140122931895,9.99999974738e-06,0.995238092967,0.0222533130824
55,0.995285550058,0.0146064959992,9.99999974738e-06,0.995119045292,0.0222207609788
56,0.995494418137,0.0143441146062,9.99999974738e-06,0.99488094994,0.022042125504
57,0.994808137406,0.0154078176303,9.99999974738e-06,0.994999997616,0.0220517231753
58,0.995524256385,0.0145269033989,9.99999974738e-06,0.995238092967,0.0220596091231
59,0.99573312442,0.0150105193384,9.99999974738e-06,0.995119045292,0.0220108886208
60,0.995557541114,0.0137672759984,9.99999974738e-06,0.995119045292,0.0216041990439
61,0.995610365843,0.0142471756675,9.99999974738e-06,0.995119045292,0.0220984673865
62,0.995378650152,0.0138549709014,9.99999974738e-06,0.995119045292,0.0218350282768
63,0.995371474143,0.0144953166691,9.99999974738e-06,0.995119045292,0.0215248111232
64,0.995110313709,0.0161211424858,9.99999974738e-06,0.995357140643,0.0218354376464
65,0.995610365843,0.0136965151821,9.99999974738e-06,0.995119045292,0.0220246566695
66,0.996091183909,0.013324132311,9.99999974738e-06,0.995238092967,0.0219606424934
67,0.995912154165,0.014146609122,9.99999974738e-06,0.995119045292,0.0215852580135
68,0.995255711768,0.0144809627437,9.99999974738e-06,0.99488094994,0.0217661053761
69,0.995285550058,0.0155575470248,9.99999974738e-06,0.994999997616,0.0220075513358
70,0.995792801044,0.0121504670242,9.99999974738e-06,0.99488094994,0.0218512494074
71,0.995557541114,0.0154860635938,9.99999974738e-06,0.994999997616,0.0217732096975
72,0.995132582486,0.0144641960722,9.99999974738e-06,0.995119045292,0.0217794219011
73,0.995676801755,0.0141987721919,9.99999974738e-06,0.994999997616,0.021698513063
74,0.995998564743,0.0133614196726,9.99999974738e-06,0.995119045292,0.0214978713995
75,0.995583933009,0.0139735250156,9.99999974738e-06,0.995357140643,0.0217238789282
76,0.995613771257,0.0146885891032,9.99999974738e-06,0.995238092967,0.0217747218406
77,0.996150860491,0.0131051680248,9.99999974738e-06,0.995357140643,0.0222007579763
78,0.995404903264,0.0148362721944,9.99999974738e-06,0.995238092967,0.0223435518515
