,acc,loss,lr,val_acc,val_loss
0,0.900190961555,0.3324986175,0.0010000000475,0.980119038125,0.206232240434
1,0.962881172576,0.128798818632,0.0010000000475,0.984999992847,0.156901822415
2,0.972489098031,0.0955303924419,0.0010000000475,0.988095232419,0.0993428435469
3,0.976576942707,0.0822341522958,0.0010000000475,0.986666660309,0.102409272098
4,0.979530932817,0.0747312725991,0.0010000000475,0.988571423122,0.0896517639536
5,0.980455919831,0.0683151299701,0.0010000000475,0.990357138259,0.045424448734
6,0.982693791855,0.0602867809528,0.0010000000475,0.991904758045,0.0447308416336
7,0.982902659585,0.0629206714745,0.0010000000475,0.992380948748,0.0415850244101
8,0.984633280471,0.0559028510969,0.0010000000475,0.98976189988,0.0602036981493
9,0.984692957141,0.0552253293517,0.0010000000475,0.990952376837,0.0638303649124
10,0.985259884513,0.0519608165,0.0010000000475,0.988928566348,0.0560450236331
11,0.985021178077,0.05375289856,0.0010000000475,0.989047613825,0.0562033539629
12,0.98854209654,0.0367297623201,0.000500000023749,0.993928568533,0.0284779479214
13,0.990272717362,0.0336533089915,0.000500000023749,0.993214282479,0.0370607534428
14,0.991108189393,0.029733267785,0.000500000023749,0.992499996424,0.0314057305156
15,0.990899321358,0.0318933940384,0.000500000023749,0.993690473182,0.0387610650972
16,0.990839644734,0.0304071778236,0.000500000023749,0.992976187127,0.0316355780454
17,0.991883984911,0.026339747814,0.000250000011874,0.994761902264,0.02909919355
18,0.993256546286,0.0233833611747,0.000250000011874,0.994761902264,0.0291963472452
19,0.994271048215,0.0218418432788,0.000250000011874,0.993928568533,0.0279781767326
20,0.993763797272,0.0217396296325,0.000250000011874,0.994166663885,0.0308853092148
21,0.993912988726,0.0217841850914,0.000250000011874,0.993809520858,0.0282943965593
22,0.995046843732,0.01750444076,0.000125000005937,0.993571425506,0.0249491144186
23,0.994330724754,0.0186546056045,0.000125000005937,0.99345237783,0.0249773736052
24,0.995076682066,0.0175499667262,0.000125000005937,0.993690473182,0.0260403906425
25,0.994897652278,0.0168967178644,6.25000029686e-05,0.994047616209,0.0274035527789
26,0.995289204671,0.0154459445741,6.25000029686e-05,0.994285711561,0.0256473077664
27,0.995252028314,0.0172146141644,6.25000029686e-05,0.994166663885,0.027752459424
28,0.996329890278,0.0135048054898,3.12500014843e-05,0.994523806913,0.0249827376065
29,0.995524256427,0.0143580773091,3.12500014843e-05,0.994047616209,0.0241730378753
30,0.995613771236,0.0132317563708,3.12500014843e-05,0.994166663885,0.0234114941196
31,0.996031507328,0.0140659724539,1.56250007421e-05,0.994047616209,0.0234394050562
32,0.995912154165,0.0149553648834,1.56250007421e-05,0.994523806913,0.0237204618047
33,0.995703286129,0.015380220239,1.56250007421e-05,0.994404759237,0.0235985192278
34,0.995792801002,0.0137992620761,9.99999974738e-06,0.994404759237,0.0236886586137
35,0.995822639335,0.014071568212,9.99999974738e-06,0.994523806913,0.0236458682694
36,0.995613771257,0.0136751495146,9.99999974738e-06,0.994285711561,0.0236155903459
37,0.995762962711,0.0136809839625,9.99999974738e-06,0.994404759237,0.0232988681148
38,0.996273104961,0.0117843701715,9.99999974738e-06,0.994523806913,0.0234614895144
39,0.995461058557,0.0149623144245,9.99999974738e-06,0.994523806913,0.0235557174951
40,0.995703286129,0.0136683828475,9.99999974738e-06,0.994404759237,0.0237009165948
41,0.996061345618,0.013413359612,9.99999974738e-06,0.994285711561,0.0236774913016
42,0.995255711768,0.0146375689276,9.99999974738e-06,0.994523806913,0.0234784456611
