,acc,loss,lr,val_acc,val_loss
0,0.827982334246,0.515013019213,0.0010000000475,0.980833324194,0.177641050753
1,0.964671470196,0.124735504669,0.0010000000475,0.988928566149,0.131597405395
2,0.973831820045,0.0917401900371,0.0010000000475,0.988214280094,0.100758335857
3,0.978397078248,0.0765736365288,0.0010000000475,0.987738089391,0.0795723606327
4,0.979650286613,0.0708609517954,0.0010000000475,0.988690470798,0.0643334006172
5,0.981172039421,0.0660162532564,0.0010000000475,0.991904758045,0.0573442639623
6,0.982216379313,0.0607178087523,0.0010000000475,0.991071424513,0.0622711067744
7,0.984364735637,0.0565635541275,0.0010000000475,0.991309519666,0.0428642401512
8,0.98475263346,0.05419112279,0.0010000000475,0.990714281272,0.0644539058532
9,0.984901825066,0.0522847456164,0.0010000000475,0.991309519666,0.0482291646847
10,0.988273551728,0.0386065921068,0.000500000023749,0.993333330154,0.0359416343862
11,0.990004172635,0.0355586167536,0.000500000023749,0.994285711561,0.0307366456399
12,0.991078351039,0.0319768036411,0.000500000023749,0.992857139451,0.0344010406196
13,0.990392070415,0.0339602868512,0.000500000023749,0.994047616209,0.035274903943
14,0.990869483067,0.0298564489134,0.000500000023749,0.994285711561,0.0265214613771
15,0.991406572258,0.0309711225894,0.000500000023749,0.993571425506,0.0352215317049
16,0.993823473811,0.0233947746048,0.000250000011874,0.994285711561,0.0306960816704
17,0.993733958938,0.0225336227706,0.000250000011874,0.995357140643,0.028239064929
18,0.993584767485,0.0211167007684,0.000250000011874,0.994999997616,0.0267267450113
19,0.993465414322,0.0226664409981,0.000250000011874,0.995238092967,0.025868722495
20,0.993525090903,0.0225967475135,0.000250000011874,0.994523806913,0.0337180061445
21,0.993823473811,0.0197836922573,0.000250000011874,0.994285711561,0.0222302343112
22,0.995106520293,0.0169956894038,0.000125000005937,0.995476188319,0.0211129691455
23,0.994837975697,0.0171757760637,0.000125000005937,0.995119045292,0.0208839949394
24,0.995285550058,0.0167280893181,0.000125000005937,0.995357140643,0.0223841681198
25,0.995225873477,0.014797517071,0.000125000005937,0.995714283671,0.0215711058244
26,0.995404903222,0.0151167976977,0.000125000005937,0.995119045292,0.0215092193523
27,0.995494418137,0.014465095989,0.000125000005937,0.995476188319,0.0222892357696
28,0.995583933009,0.0153952136805,0.000125000005937,0.995476188319,0.0228637668895
29,0.994718622534,0.0174246773549,0.000125000005937,0.995357140643,0.023958300361
30,0.995255711768,0.0140240712315,6.25000029686e-05,0.995119045292,0.0212956672694
31,0.995762962753,0.0138350154104,6.25000029686e-05,0.995476188319,0.0218988307781
32,0.996031507328,0.0132499691745,6.25000029686e-05,0.995119045292,0.0225448905286
33,0.995796062396,0.0148874784488,3.12500014843e-05,0.995714283671,0.0223920369474
34,0.996356902228,0.0122105518547,3.12500014843e-05,0.995714283671,0.0207262756312
35,0.996422180763,0.0122211398864,3.12500014843e-05,0.995476188319,0.0206627550783
36,0.996327040771,0.0126276084231,1.56250007421e-05,0.995595235995,0.0196679885469
37,0.996240375363,0.0133455209075,1.56250007421e-05,0.995595235995,0.019912001175
38,0.996210537072,0.012367465453,1.56250007421e-05,0.995476188319,0.0199239750907
39,0.996419405108,0.0115550143252,9.99999974738e-06,0.995714283671,0.0198318821178
40,0.996270213654,0.0129504328538,9.99999974738e-06,0.995595235995,0.0204537848469
41,0.996362550442,0.0118294574464,9.99999974738e-06,0.995595235995,0.0199434032954
42,0.996538758271,0.0119574875465,9.99999974738e-06,0.995833331347,0.0195983852533
43,0.996864547,0.0108731265988,9.99999974738e-06,0.995595235995,0.0196221090997
44,0.996064398839,0.0129880234358,9.99999974738e-06,0.996071426698,0.0201671170878
45,0.996538758271,0.0117240564477,9.99999974738e-06,0.995714283671,0.0203333015683
46,0.996267317942,0.012599422337,9.99999974738e-06,0.995595241444,0.0201301372826
47,0.995822639292,0.0125766033332,9.99999974738e-06,0.995714283671,0.0202415948958
48,0.996956494342,0.00997652762333,9.99999974738e-06,0.995595235995,0.0197621610751
49,0.996986332632,0.0106789261664,9.99999974738e-06,0.995833331347,0.0194969100252
50,0.996479081732,0.0122248364693,9.99999974738e-06,0.995595235995,0.0197263632171
51,0.997165362377,0.00995545150567,9.99999974738e-06,0.995595235995,0.0191503549045
52,0.996837141221,0.0111565114512,9.99999974738e-06,0.995833331347,0.0188445310469
53,0.996568596604,0.0112173207046,9.99999974738e-06,0.995833331347,0.0191832240244
54,0.996273104961,0.0122655350637,9.99999974738e-06,0.995595235995,0.019493050985
55,0.996625655343,0.0122456726238,9.99999974738e-06,0.995714283671,0.0192777165711
56,0.996896817803,0.0101952780736,9.99999974738e-06,0.995714283671,0.0192299000374
57,0.996479081689,0.0118646120514,9.99999974738e-06,0.995476188319,0.0197278222451
58,0.996094213999,0.0116083183845,9.99999974738e-06,0.995714283671,0.019133261057
59,0.996327040814,0.0112192305612,9.99999974738e-06,0.995714283671,0.0194496612558
60,0.997105685795,0.0103619236206,9.99999974738e-06,0.995714283671,0.0194994096626
61,0.996359728526,0.0114666237232,9.99999974738e-06,0.995595235995,0.0194663003692
62,0.996956494342,0.00993980696438,9.99999974738e-06,0.995476188319,0.0196257855387
63,0.996779962686,0.0102982414502,9.99999974738e-06,0.995595235995,0.0191426194925
64,0.996356902271,0.0120964416208,9.99999974738e-06,0.995476188319,0.0194057305627
65,0.996660702045,0.0112146602612,9.99999974738e-06,0.995595235995,0.019348949638
66,0.997043715785,0.0111502582213,9.99999974738e-06,0.995595235995,0.0194824375334
67,0.996538758271,0.0117518612247,9.99999974738e-06,0.995476188319,0.0191933142351
68,0.996717788015,0.0111643612279,9.99999974738e-06,0.995595235995,0.0193848099047
69,0.996687949767,0.0114875822305,9.99999974738e-06,0.995714283671,0.0194532247555
70,0.996687949725,0.0105312299953,9.99999974738e-06,0.995833331347,0.0196885880187
71,0.996720332366,0.010408092693,9.99999974738e-06,0.995833331347,0.0194557974305
72,0.996327040771,0.0127837982846,9.99999974738e-06,0.995833331347,0.0198635485585
73,0.996747626306,0.0111010174326,9.99999974738e-06,0.995833331347,0.0199419817767
74,0.996389566817,0.0116457782164,9.99999974738e-06,0.995595235995,0.0200073422505
75,0.997344392122,0.00917273093871,9.99999974738e-06,0.995714283671,0.0195712820688
76,0.996747626349,0.0109135693227,9.99999974738e-06,0.995595235995,0.0196595372159
77,0.99641940515,0.010312421859,9.99999974738e-06,0.995595235995,0.0192923231468
